0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.0009545169,-0.0012294571,-0.0007396473,-0.0015896461,-0.0019120161,-0.0036656256,-0.002708121,-0.004796869,-0.0052617015,-0.0042954385,-0.008384165,-0.01067092,-0.010724954,-0.011728759,-0.01140047,-0.013913726,-0.012783679,-0.01200391,-0.014829703,-0.013068002,-0.011788031,-0.011773715,-0.011556917,-0.01191119,-0.010692886,-0.012383248,-0.010458842,-0.012880124,-0.013915072,-0.012023836,-0.014449041,-0.014739452,-0.014291241,-0.013351093,-0.013363437,-0.0144868735,-0.014600821,-0.015932959,-0.017504165,-0.017572112,-0.017161291,-0.016846959,-0.020168887,-0.01858341,-0.019475061,-0.020232257,-0.017984873,-0.019366365,-0.018570554,-0.018225502,-0.018047916,-0.019328037,-0.017409291,-0.01680935,-0.016969658,-0.016972711,-0.017198091,-0.015963206,-0.015518368,-0.014180531,-0.012721162,-0.010533042,-0.0094722435,-0.008946609,-0.007273259,-0.005580499,-0.005895727,-0.003305682,-0.0030076152,-0.0024170033,-0.0011334588,-0.0011649707,-0.0015838188,-0.002145711,-0.0012333071,-0.00012730992,-0.00014475652,-0.0010841117,-0.00022432105,0.0001056896,-0.010956697,-0.06379062,-0.00093722716,0.16788197,0.031779017,0.16253741,0.13645838,0.06554233,0.21321079,-0.0075044865,0.0017377976,0.054212112,0.053019293,0.017190916,0.063788354,0.28856462,0.13167666,-0.070840016,-0.0026545897,-0.05436244,0.042792022,0.085632384,0.119953364,0.03792557,0.088876694,0.09085091,0.089634836,0.07739162,0.038438704,0.06437774,0.038315974,-0.040190384,0.013326146,-0.08089671,-0.038624734,-0.0134164365,0.00524297,0.10295184,-0.06415527,-0.03451038,0.14662376,0.011757243,-0.022378478,0.013154153,0.065488145,-0.121615425,-0.11977674,0.08822219,-0.031294737,-0.099450864,-0.12334908,0.08141522,-0.05280516,0.020647813,-0.07395078,0.5513864,-0.7451779,0.27781415,0.008663993,-0.16772877,-0.053251952,0.0008429196,0.10628891,-0.09805775,0.07759099,0.0007078685,-0.011232203,-0.011017582,-0.005563846,0.051024303,-0.00709498,-0.03487263,0.04592731,0.05935587,-0.07688755,0.010406014,0.020886779,0.04691335,-0.007604365,-0.051665857,-6.4759334e-08,2.9768232e-10,4.211662e-08,8.768413e-08,1.0156804e-08,-3.6120156e-09,-3.6604632e-08,6.0705915e-08,4.1869026e-08,-2.5387674e-08,-9.953892e-09,-3.040725e-08,1.7162055e-08,-4.8646744e-09,3.837421e-08,2.1640446e-08,1.0686078e-07,7.876051e-08,9.206984e-08,5.892928e-08,8.241551e-08,-7.504822e-09,2.7738993e-08,2.9200379e-08,3.759787e-08,1.4391291e-08,8.005774e-10,-4.951601e-08,3.099201e-09,-1.4430167e-08,-6.418928e-08,-7.4677864e-08,-2.7897677e-08,-1.9640062e-08,2.6877938e-08,4.776943e-08,4.5157783e-08,1.2942659e-08,2.4382427e-08,-1.3592763e-08,9.565663e-09,-1.0660983e-08,3.8403627e-08,-3.152384e-08,-8.886055e-09,-8.045678e-09,-6.7978325e-09,3.9789242e-08,1.6692226e-08,3.6067817e-08,2.2040807e-08,1.0583351e-08,5.0876885e-09,-1.3944397e-08,3.186939e-08,3.1566078e-08,7.0091346e-08,1.5992706e-08,-2.262306e-08,-4.7280782e-08,-1.6096305e-08,1.4975088e-08,3.0585106e-08,2.7656794e-08,-3.9555765e-08,-4.099667e-08,-1.06232065e-07,-9.516937e-08,-9.2086125e-08,-7.684946e-08,-5.2881305e-08,-2.737297e-08,8.471968e-09,1.1678027e-08,5.5650347e-08,5.4107126e-08,4.7959393e-08,2.9866897e-08,-3.210974e-08,-7.1879086e-08,2.2148969e-08,1.31636275e-08,1.983955e-08,1.0653558e-09,3.4976946e-09,8.644689e-09,8.493373e-09,-8.022514e-09,-7.200594e-09,-1.4415727e-08,-1.5763133e-09,3.6293395e-09,1.0013126e-08,2.1736845e-08,3.5060843e-13,7.187393e-09,-6.593467e-10,4.6307655e-09,-2.00572e-09,-1.1551517e-08,-4.19873e-09,-4.609507e-09,3.4702783e-09,-6.7510912e-09,-9.075128e-09,-1.1524228e-09,-1.4765933e-08,-2.0407871e-08,-1.3478694e-08,-4.14052e-09,-3.2801202e-09,9.719257e-10,-7.596551e-09,-6.772008e-09,-1.0389687e-08,4.7837503e-09,7.3245365e-10,-3.5337688e-09,-1.1939715e-08,1.0486571e-08,1.6832043e-08,2.6330986e-09,1.4529751e-09,-1.514572e-08,-9.7432e-09,-1.1495768e-08,-8.040853e-09,-7.1832496e-09,-9.188808e-09,-1.6660053e-08,9.1264285e-09,-1.9814575e-08,-2.2732603e-08,-3.1076515e-09,1.9616897e-09,9.732856e-09,2.1226251e-08,-1.6069261e-09,-2.2815607e-09,2.8733078e-09,1.0021579e-08,-8.786188e-09,-2.3353302e-08,8.048059e-09,-1.4731427e-08,-1.2064882e-10,-5.5385674e-09,-1.5907631e-10,-4.4405666e-09,-1.4927949e-08,-7.125946e-09,-5.589869e-09,4.0307047e-10,-9.492949e-09,-3.3853262e-09,4.346262e-09,6.11287e-09,1.8230677e-08,-1.0191061e-09,-1.2287119e-08,7.6880644e-07,1.359254e-07,-5.917892e-07,1.10728e-06,2.9073408e-07,2.1618616e-06,6.70279e-07,-4.477015e-07,7.231154e-07,-4.9024646e-07,1.6945341e-07,2.4705906e-07,1.5694063e-07,-9.622594e-07,7.231768e-07,4.898293e-07,5.259503e-07,5.4234533e-07,8.023769e-07,3.0864254e-07,7.744258e-07,3.1497214e-07,7.726186e-09,-2.1369374e-08,1.0274237e-06,2.1223335e-07,3.5406129e-07,-4.1730885e-08,1.0642325e-06,1.1911445e-06,-6.160153e-07,-3.7206778e-06,-4.9296746e-06,-2.9117527e-06,-2.9876398e-07,1.9259398e-06,1.1642478e-06,1.7324303e-06,1.1722268e-06,1.3199165e-06,1.3837891e-06,1.5033304e-06,1.5980575e-06,5.009674e-07,9.536362e-08,6.6723624e-07,-5.217372e-07,-8.4464756e-07,-1.1620407e-06,-4.5949113e-07,-5.8435455e-07,5.147079e-07,-6.671822e-07,2.807634e-07,-7.633713e-08,3.3320225e-07,-1.6139717e-07,-9.742307e-08,-5.381078e-07,-1.8317255e-07,-5.0769466e-07,-6.4968975e-07,-9.019189e-07,-6.0196794e-07,3.183342e-07,6.3591176e-07,4.684946e-07,5.4853024e-07,-6.253596e-07,2.9397711e-08,2.3346959e-07,1.1317005e-07,4.1630983e-08,1.4036583e-07,-1.1812787e-07,-6.994977e-07,3.033316e-08,-7.2046205e-08,2.8852668e-07,7.277245e-08,1.7955287e-08,-5.0392552e-09,-6.7220127e-09,-1.0462165e-08,-3.9064796e-09,2.2473422e-08,1.24493145e-08,1.7918236e-08,2.5295572e-08,3.131098e-08,2.0021306e-08,1.2053182e-08,4.136493e-09,-5.343316e-09,8.454209e-09,2.9395046e-08,2.109875e-08,1.3739758e-08,2.5374606e-08,9.73223e-09,9.143051e-10,1.4797699e-09,1.2874636e-09,1.4539449e-08,7.817985e-10,1.0241743e-09,-7.124934e-09,-3.4218544e-09,-7.517553e-09,5.0474385e-09,5.1197917e-09,-3.724133e-09,8.748706e-09,4.539517e-09,1.10776694e-08,-1.0255232e-08,-8.946182e-09,6.792906e-09,-1.6289239e-09,-9.468557e-09,1.1600916e-08,9.419441e-09,2.4588806e-08,1.7285576e-08,-7.4375883e-10,5.8922676e-09,-1.1481305e-09,-1.7427322e-09,-4.206456e-09,-6.2731824e-09,-7.773696e-09,1.26573925e-08,1.0283689e-08,7.1522686e-09,2.1598744e-08,1.4264288e-08,-1.6099476e-08,-5.0270554e-08,-8.4085165e-09,1.94695e-08,6.1223506e-09,6.1205063e-09,2.0276524e-08,2.803991e-08,3.0451655e-08,6.7240005e-09,-2.999418e-09,5.864946e-09,1.1805561e-08,1.464211e-09,8.862606e-09,6.088692e-09,2.7853788e-09,6.541932e-09,5.7882814e-09,-3.4598608e-09,6.0682277e-09,-4.8620654e-09,-2.958549e-09,-1.46341845e-08,2.975683e-08,1.1747791e-07,-2.1720695e-08,-4.2450168e-08,-4.386325e-08,2.862197e-07,2.2764097e-07,-1.1141158e-08,-3.6562547e-08,1.14824786e-07,4.2165567e-08,1.8393908e-07,4.875242e-08,7.616675e-08,1.012813e-07,-1.0461373e-07,-1.4760147e-07,-1.2493761e-07,-2.6490557e-07,-3.1909528e-07,-2.73184e-07,-1.9161092e-07,-3.7507526e-08,-3.9582055e-08,-1.00296276e-07,-9.549884e-08,-1.4098934e-07,-1.1077989e-07,-1.032644e-07,-4.450905e-08,1.9002506e-09,-9.478348e-08,2.5344466e-08,1.2792913e-07,-6.779156e-08,-6.587405e-08,-1.7554939e-07,-1.8977873e-07,-1.1062612e-07,-1.8509417e-07,-3.1714784e-08,-2.6338114e-07,-1.9437101e-07,-2.2275037e-07,-6.3898206e-08,1.7936881e-07,3.452728e-07,2.644949e-07,5.0192324e-07,4.3964448e-07,3.800968e-08,-2.5406314e-07,-2.8818636e-07,-2.5561548e-07,-2.0563415e-07,-3.2505266e-08,-4.2836568e-08,-1.224454e-07,-2.5072444e-07,8.3515665e-08,2.6906537e-07,3.3020444e-07,3.4096706e-07,4.1900375e-07,2.432223e-07,8.324023e-08,-1.366464e-07,-1.0631172e-07,-2.1054589e-07,-1.5236259e-07,-1.6494894e-09,6.621914e-08,-3.5217084e-08,-7.226147e-08,-1.1839802e-08,-1.7728246e-07,-4.5225192e-08,-4.364527e-08,4.6961475e-09,-1.6006484e-07,-1.8954063e-07,-1.3538664e-07,-1.7654233e-07,1.5731597e-07,2.1180294e-07,3.6893636e-07,1.8273751e-07,5.351886e-09,1.678037e-07,-4.317144e-09,3.7049066e-08,5.746338e-08,1.2468948e-07,1.755397e-07,2.7725187e-07,2.423285e-07,1.1967106e-07,3.413772e-08,4.6965603e-08,-1.7868643e-08,2.292609e-08,3.2061184e-08,5.3730346e-08,-1.1834455e-08,-1.6138449e-07,-1.0872428e-07,1.4972572e-07,5.4190608e-09,-6.2420085e-08,-2.3969505e-07,-4.101346e-08,-1.07280734e-07,-9.3149424e-08,-8.511931e-08,7.48539e-08,-7.905462e-08,-1.434608e-07,-3.032836e-07,-6.657835e-08,-1.9220423e-08,6.187008e-08,-1.16151654e-07,-3.271839e-08,7.1096174e-08,-2.0289127e-08,-1.226666e-07,-7.1559995e-08,2.3488692e-08,-3.9275292e-08,6.8813605e-08,4.5923997e-08,8.115016e-08,7.976263e-08,1.6521503e-07,6.8016355e-08,-3.984931e-08,3.3538853e-08,1.5305301e-07,-9.920857e-08,1.7214153e-07,-1.4209468e-07,-3.234243e-07,-2.5153187e-07,-1.7007196e-08,2.457383e-08,7.858833e-08,7.3434045e-08,1.4055112e-07,1.10349106e-07,5.1149417e-08,9.228804e-08,1.12541365e-07,9.9521884e-08,9.507566e-08,6.6682134e-08,1.8741538e-07,4.7891774e-08,1.4131805e-07,-3.2122344e-08,-6.410503e-08,1.959363e-07,-2.1567905e-07,-6.842464e-07,-4.512931e-07,-9.4794405e-07,1.3394416e-06,8.2524053e-07,-6.919732e-07,7.576619e-07,7.263326e-07,-2.51128e-07,1.6343262e-07,-1.9874852e-07,-4.5994022e-07,-9.623415e-07,-1.4147683e-06,1.10828864e-07,2.3791469e-07,7.328157e-07,4.210981e-07,1.831408e-07,3.7244018e-07,4.6788566e-07,1.8995738e-07,8.078132e-07,2.4114956e-07,2.4904472e-07,2.3534301e-07,-7.822149e-08,3.693404e-07,3.032189e-07,-2.496783e-07,2.946116e-07,2.1393434e-07,2.3050802e-08,2.2874929e-07,-3.2270677e-07,8.70586e-07,7.4584364e-07,4.6505724e-07,-2.2856497e-07,1.0328519e-07,-1.2778963e-07,-5.084294e-07,-8.2463526e-07,6.7802816e-08,-1.2183332e-07,-3.2309856e-08,5.52944e-07,1.1186155e-06,1.5246474e-07,1.1006128e-07,-6.0035416e-07,-2.0612862e-07,1.2305102e-07,2.6218822e-07,7.892005e-07,9.9447604e-08,8.622295e-07,2.99404e-07,8.1142204e-08,-3.4286927e-07,-1.1962945e-07,-3.6723088e-07,-2.2649866e-07,-3.9959008e-07,-3.3418056e-07,5.3125405e-07,2.9321149e-07,-4.6478812e-07,6.4944487e-07,-1.8306602e-07,4.0946742e-07,1.3754641e-06,6.2049594e-07,5.5328576e-07,3.0098983e-07,5.969081e-07,5.8650744e-07,4.7370293e-07,-5.500244e-07,-4.1101316e-06,-1.8259636e-06,2.3460138e-06,6.253401e-08,8.705044e-07,1.1331347e-06,1.2161217e-07,7.20072e-07,-3.2545036e-06,7.9866913e-07,-6.37645e-07,-2.7854398e-06,2.2065626e-07,-1.0761585e-07,-2.2148315e-06,-5.1297246e-07,1.2577347e-06,-1.029916e-06,-4.5526534e-07,-4.576516e-07,-8.712565e-07,-1.0476965e-06,-4.442795e-08,-2.633846e-06,4.2777953e-07,-7.634453e-07,-1.1568821e-07,1.9119364e-07,9.2024516e-07,2.3234766e-06,4.7106755e-07,-1.1533189e-06,2.2598024e-06,8.615432e-07,-1.4126672e-06,-2.5691584e-06,-3.4987063e-06,-9.552347e-07,-3.640703e-06,5.6297773e-07,1.8485975e-06,2.6156208e-06,1.7595938e-06,1.9574434e-06,-2.0406242e-07,9.358199e-07,-1.4244802e-07,-1.1307301e-06,6.558082e-08,9.076349e-07,-1.0832293e-06,-3.4136015e-06,-2.7448863e-07,-9.46933e-07,3.3801775e-06,3.088141e-06,-1.4325028e-06,-3.756822e-07,-9.586918e-07,-1.0180048e-06,6.118293e-07,3.088406e-07,2.8849508e-06,-9.4711754e-07,4.196403e-07,7.8101203e-07,1.9095019e-06,5.160673e-06,2.1351013e-06,9.805465e-07,4.1123835e-06,4.8878945e-07,-9.2868976e-07,1.332696e-06,-2.2739478e-06,2.7700162e-07,-1.4184275e-07,-1.4841169e-06,5.404875e-06,-8.03177e-06,2.2874297e-06,-3.6001757e-06,1.0148699e-06,1.3739104e-06,-4.989989e-07,-5.4837747e-06,-2.862752e-06,2.931282e-07,-4.690203e-06,-1.5404225e-06,2.8348825e-06,6.3541563e-07,-1.01136266e-07,7.74565e-07,-2.2442061e-06,-5.998213e-07,-1.3295269e-06,2.2219228e-06,8.302879e-07,1.5542421e-06,1.4520479e-06,5.241859e-06,-2.0701677e-06,1.2075803e-06,1.1295019e-06,2.7176277e-06,2.2130043e-06,4.0821565e-06,2.0428847e-06,-8.424037e-07,-3.3641202e-06,-1.5089952e-06,-1.1715205e-06,2.0732895e-07,9.56298e-08,9.72592e-08,1.8325396e-06,6.048685e-06,3.0991216e-06,1.4246375e-06,-1.7799957e-06,1.8005419e-06,1.0568649e-06,-2.2411547e-07,4.3074385e-07,-3.563473e-06,1.0691286e-06,1.7623802e-06,6.087422e-07,-1.0435058e-06,-2.4754986e-06,-3.9648585e-06,-2.135287e-06,1.1297598e-06,5.2538426e-06,1.5183934e-06,4.9424875e-07,-4.6792164e-07,-7.924093e-06,-7.906382e-06,-5.745274e-06,-4.784768e-06,-3.3450683e-06,-4.5167435e-06,-2.7521578e-06,1.4408764e-06,-1.7020818e-06,7.9599715e-07,4.0874465e-06,2.6544315e-06,3.2311268e-06,3.115771e-06,1.7032738e-06,3.771838e-06,1.6915977e-06,-2.013803e-06,-4.987708e-06,2.2442814e-06,6.184304e-06,-5.8435035e-06,7.007772e-06,-2.2046126e-05,1.5603564e-05,-1.0186595e-06,2.160114e-05,1.5368338e-05,8.827286e-06,1.8927934e-05,1.9987543e-05,6.6244506e-06,4.007069e-05,1.2474474e-05,1.672508e-06,2.5772442e-05,1.8362158e-05,1.6402175e-05,2.3102864e-05,2.4881525e-05,-4.957951e-06,-2.3734032e-05,-6.6278217e-06,1.2690867e-05,1.3084021e-05,3.0287101e-06,-5.4100756e-06,-1.8722401e-05,-6.758763e-06,3.4054233e-07,-2.4221663e-06,-2.0327343e-06,1.7318871e-06,-1.3337858e-05,-9.875403e-07,-5.4524853e-06,8.556637e-06,-1.6417269e-05,1.0233743e-05,3.06894e-05,2.7005623e-05,1.5821388e-07,-9.571518e-06,8.343355e-06,-4.049608e-06,-2.5305275e-05,-1.1995053e-05,-1.5437712e-05,-3.7038626e-05,-4.286568e-06,-1.8716237e-05,5.234204e-06,3.003893e-05,4.86958e-05,-1.3578064e-05,3.5659526e-05,-1.0212782e-05,-2.5146797e-05,-1.8805358e-05,-1.4467946e-06,1.918092e-05,-6.8452664e-07,1.3490686e-05,-9.047414e-06,4.448262e-06,-1.3643645e-05,-1.8221612e-05,-1.175107e-05,2.2032651e-05,2.3712848e-05,8.402906e-06,8.516285e-06,2.91966e-06,1.3280505e-06,-7.246116e-06,-7.694425e-06,3.4686127e-06,-6.9371763e-06,-2.5285139e-05,-2.0575892e-05,1.1223008e-05
